"age_Ma","omega","bootstrap_upper_bnd","bootstrap_lower_bnd"
71.2113513513513,0.559388568517885,0.658765996559189,0.475970217643996
71.7992792792793,0.559873047280267,0.659771329102475,0.473333527247606
72.3872072072072,0.560247926581061,0.660668707646831,0.470587496130318
72.9751351351351,0.560582530000997,0.661527809761679,0.467813814603964
73.5630630630631,0.560933250523493,0.662405024813697,0.465082393234127
74.150990990991,0.561358126035004,0.66335159837088,0.4624664617281
74.7389189189189,0.561975452220648,0.664486086515634,0.46009580721493
75.3268468468468,0.562772676226399,0.665793019429644,0.45797375067168
75.9147747747748,0.563851909817793,0.667369648930498,0.45621547550786
76.5027027027027,0.565268581841948,0.669270622613751,0.454888812508422
77.0906306306306,0.567085561556372,0.67155290773329,0.454067659070261
77.6785585585585,0.569361123476798,0.674268679237047,0.453824143799378
78.2664864864865,0.572148195528677,0.677465810529474,0.454221105174997
78.8544144144144,0.575531122642577,0.681231883805944,0.455351813884881
79.4423423423423,0.579503199362388,0.685537238222343,0.45721413366053
80.0302702702703,0.584131046377085,0.690449551670383,0.459886309998624
80.6181981981982,0.5894612586537,0.696008478173068,0.463416930982585
81.2061261261261,0.595530351409901,0.702240729066056,0.467850195225168
81.794054054054,0.602376880286162,0.709177843441546,0.473225644481348
82.381981981982,0.610038827388025,0.716849850561548,0.479584180590743
82.9699099099099,0.618543342056007,0.725275203502175,0.486955863308127
83.5578378378378,0.627929052715639,0.73580112198302,0.495375822148272
84.1457657657658,0.638197684689294,0.747823971297528,0.504857485365626
84.7336936936937,0.649414717310975,0.76078622770541,0.515453782870722
85.3216216216216,0.661584406651461,0.774681722996269,0.527174629465193
85.9095495495495,0.674728730845339,0.789519766433858,0.540039643920815
86.4974774774775,0.688865881061123,0.805305342372636,0.554067586142155
87.0854054054054,0.704017673939595,0.82204676631779,0.56928342255395
87.6733333333333,0.720178141434644,0.839715339737507,0.585684821580943
88.2612612612613,0.737381171937216,0.858342832031665,0.603299094470709
88.8491891891892,0.755620395173111,0.877898735757563,0.622124204762304
89.4371171171171,0.775035602708019,0.898564208554677,0.642253809236288
90.025045045045,0.795330223964537,0.919901842264677,0.661539122048694
90.612972972973,0.816629699560991,0.942069515540738,0.679914793957406
91.2009009009009,0.838949440505517,0.965069852991921,0.699451447551242
91.7888288288288,0.862288988771077,0.988903065448848,0.720157440389809
92.3767567567567,0.886496069682132,1.01336586901792,0.741908442835209
92.9646846846847,0.911595066059166,1.03847957662509,0.764752592986631
93.5526126126126,0.937538321013399,1.06418404195714,0.788664109082616
94.1405405405405,0.964287389873495,1.09042720687529,0.813617058965737
94.7284684684685,0.991742400900416,1.1170986863174,0.839542349368918
95.3163963963964,1.01980041004066,1.14408599622132,0.86635797283131
95.9043243243243,1.04844076518946,1.1732834989551,0.894064217116212
96.4922522522522,1.07749390864501,1.20669495855344,0.922465376800888
97.0801801801802,1.10686393638608,1.23997126458881,0.951548024207342
97.6681081081081,1.13648730475415,1.27304654630973,0.981215803029117
98.256036036036,1.16622625781037,1.30573298046914,1.0113443657155
98.843963963964,1.1959317882115,1.33788087089849,1.04179721238458
99.4318918918919,1.22551757842685,1.36938408059233,1.07247424146368
100.01981981982,1.25486342212469,1.40011693872629,1.10324779772143
100.607747747748,1.28385287171629,1.42996023270335,1.13399518352846
101.195675675676,1.31238805476253,1.45881778855137,1.16459087333919
101.783603603604,1.34031684920536,1.48655997684071,1.19369616470679
102.371531531532,1.36757469675156,1.51313245553516,1.22220753819006
102.959459459459,1.39408729295329,1.54030650403903,1.25022409154679
103.547387387387,1.41968173370777,1.5687281703586,1.27752306473483
104.135315315315,1.44439677455523,1.59595876450288,1.30414607522298
104.723243243243,1.46815837818802,1.62192084129291,1.32997009829798
105.311171171171,1.49076527097634,1.646395509346,1.3547390055483
105.899099099099,1.51237697830512,1.66962362484274,1.37860019146251
106.487027027027,1.53271755749755,1.69125830439155,1.39869979739841
107.074954954955,1.55184847635004,1.71142311519451,1.41686009852116
107.662882882883,1.56983771794981,1.7302020960975,1.43409343706264
108.250810810811,1.58663998134416,1.74756954689711,1.45032978318367
108.838738738739,1.60222916788782,1.76351098768861,1.46544811336726
109.426666666667,1.6162801303033,1.7777281951827,1.47601123376809
110.014594594595,1.62940979924872,1.79085544316396,1.48565034739157
110.602522522523,1.64131405367632,1.80260733543587,1.49407591345164
111.19045045045,1.65209680361164,1.81309579224133,1.50138114691608
111.778378378378,1.66172078463048,1.82230310681148,1.50755130122884
112.366306306306,1.67020326885899,1.8302618824925,1.5126035152662
112.954234234234,1.67756774152127,1.83700265938058,1.51658030794828
113.542162162162,1.68384137625164,1.84256669985026,1.51953954153214
114.13009009009,1.68903852227742,1.84698466389771,1.52147432725075
114.718018018018,1.69312298591306,1.85423175149349,1.52237448200772
115.305945945946,1.69618865288775,1.86405339914603,1.52235018656586
115.893873873874,1.69813729950847,1.87258817759768,1.52133170576999
116.481801801802,1.69901861919484,1.87989288383224,1.51938549316809
117.06972972973,1.69883032887671,1.88595703811552,1.51654545866044
117.657657657658,1.69757918053984,1.89077459954013,1.51283612278074
118.245585585586,1.69523611253448,1.89430449650302,1.50825485365613
118.833513513514,1.69178138341036,1.89651198151329,1.50281455073168
119.421441441441,1.68723731983986,1.89740495542179,1.49657149841662
120.009369369369,1.68144223886866,1.89678936574236,1.48940209127323
120.597297297297,1.67445621082729,1.89472684961953,1.47975071168984
121.185225225225,1.66620144628986,1.89104551701579,1.46600279322862
121.773153153153,1.65660863858963,1.88568214478187,1.45083991262238
122.361081081081,1.64573040836291,1.87867639886351,1.43431929425352
122.949009009009,1.6333452270882,1.8697269569329,1.41627622204452
123.536936936937,1.61942847366519,1.8587571661042,1.39672428489305
124.124864864865,1.60399778517375,1.84576108740354,1.37570556060651
124.712792792793,1.58688236794458,1.8305299323845,1.35313333437668
125.300720720721,1.56808212661214,1.81301701580641,1.32904651130995
125.888648648649,1.5475294302804,1.79311654485595,1.30344780194708
126.476576576577,1.52522340400654,1.77078885513212,1.27638211971559
127.064504504504,1.50110433919228,1.74595151682994,1.24786853694791
127.652432432432,1.4751833979373,1.71858603036857,1.21799280855876
128.24036036036,1.44753933219888,1.69680697099881,1.18686512160699
128.828288288288,1.41814110809362,1.67833579295093,1.15458928382091
129.416216216216,1.38735705374864,1.6582481883946,1.12150304629607
130.004144144144,1.3546461923118,1.63572019125477,1.08721935218822
130.592072072072,1.32055091063259,1.61120963306979,1.05229210378489
131.18,1.28523317949144,1.5847444538252,1.01690229450686
131.767927927928,1.24888969751175,1.55638584369851,0.981267550401179
132.355855855856,1.21173890432263,1.52623099746135,0.94561527531691
132.943783783784,1.17401847013964,1.49441529590018,0.910171599361626
133.531711711712,1.1359729209086,1.46109614127578,0.875174881650066
134.11963963964,1.09785775829764,1.4264751922015,0.840836422772301
134.707567567568,1.05991398882008,1.39075814648525,0.807361729104241
135.295495495495,1.0223824090528,1.35418340421303,0.774931745834965
135.883423423423,0.985483411896977,1.31699328047213,0.743703811784682
136.471351351351,0.949417615778797,1.27943753789838,0.713808682732765
137.059279279279,0.914355819094376,1.24174871698855,0.672514000461472
137.647207207207,0.880389521426818,1.20412044341508,0.632406663357831
138.235135135135,0.847724036376823,1.16682321329128,0.594480692284022
138.823063063063,0.816450599625159,1.13008091366299,0.558793511977072
139.410990990991,0.78659970672378,1.09403636152072,0.525312652081878
139.998918918919,0.758214996287907,1.05884513310415,0.494025447847003
140.586846846847,0.731313990264992,1.0246398529488,0.464888055062646
141.174774774775,0.705895634412595,0.991527808813289,0.43783582819292
141.762702702703,0.68194428652512,0.959595986003289,0.412787209341258
142.350630630631,0.659419922848938,0.928904364221113,0.389632807630215
142.938558558559,0.638306270427868,0.899506685707357,0.368303876552632
143.526486486486,0.618648442913765,0.871528924031777,0.348765160005885
144.114414414414,0.600208982178812,0.844810009337497,0.330751431110736
144.702342342342,0.583013797919616,0.819426976037459,0.314220325114393
145.29027027027,0.567015217659083,0.795377053885662,0.299087232888091
145.878198198198,0.552151592997049,0.772638771425663,0.28524334388222
146.466126126126,0.538291951011646,0.751132737247134,0.272497641480669
147.054054054054,0.525526124683401,0.730939107725657,0.260950150787284
147.641981981982,0.513758447608915,0.711979117860969,0.250461474569683
148.22990990991,0.502910222746765,0.6942005427701,0.240921649046857
148.817837837838,0.492938665476402,0.677572000609169,0.232264992888844
149.405765765766,0.483801996437808,0.666270915338343,0.224434056327876
149.993693693694,0.475461909413766,0.656383279776656,0.217371536977994
150.581621621622,0.467879425773335,0.64752817571051,0.211029452284724
151.16954954955,0.461032154934155,0.642719462059532,0.205367826109587
151.757477477477,0.45488608132788,0.638446744331885,0.200346985664617
152.345405405405,0.449424697148203,0.634700280570595,0.195936468713849
152.933333333333,0.444617302980161,0.631459220641999,0.192098369222268
153.521261261261,0.440466100762883,0.628728823758352,0.188831655218983
154.109189189189,0.436946634266077,0.626493682629838,0.186103529254943
154.697117117117,0.434058829367217,0.624762657649849,0.183904124382098
155.285045045045,0.431793004701834,0.623530611961645,0.182220514216264
155.872972972973,0.430152939939969,0.622803609370926,0.181051235467766
156.460900900901,0.429130150823967,0.622591323021562,0.180370883606048
157.048828828829,0.428751216939667,0.622916789810554,0.180204084372071
157.636756756757,0.428961704597313,0.623733010498383,0.180458533065127
158.224684684685,0.429909736621234,0.625202938392646,0.18133540430514
158.812612612613,0.431541249733248,0.627273180517617,0.182731402684187
159.400540540541,0.4338805508044,0.63046353730291,0.184668491655683
159.988468468468,0.436966305027785,0.635449694519324,0.187159592595209
160.576396396396,0.440869833516464,0.64124401631359,0.190257768026947
161.164324324324,0.445611117562528,0.647830032861775,0.193984336418931
161.752252252252,0.451183547645676,0.656144328088223,0.198289924449074
162.34018018018,0.457670796741891,0.667026249382984,0.203249991776828
162.928108108108,0.465133058893325,0.679206199492797,0.208897870062688
163.516036036036,0.473533710483186,0.692648034938247,0.215145804713136
164.103963963964,0.483150343104213,0.707606200827301,0.222299343686368
164.691891891892,0.493936056482286,0.724026788690215,0.230252369264476
165.27981981982,0.505964663127484,0.7419645258562,0.239048579714716
165.867747747748,0.519310353356625,0.76146540024343,0.24873154483576
166.455675675676,0.534083256420126,0.782611342664969,0.259398993364867
167.043603603604,0.550308702204426,0.805390748088708,0.271013433518662
167.631531531532,0.568012818279817,0.829793675074504,0.283559025514475
168.219459459459,0.5874205608299,0.85595424393589,0.297296395357929
168.807387387387,0.608507258726126,0.88379868333785,0.312147901658493
169.395315315315,0.631319336797601,0.913304512064188,0.328156041036116
169.983243243243,0.655900142483144,0.944422568213943,0.345340568512703
170.571171171171,0.682260499746398,0.977074916975167,0.363725513730492
171.159099099099,0.710390117313081,1.01115203643824,0.383318293885618
171.747027027027,0.740249040978964,1.04651006472996,0.404111386174393
172.334954954955,0.771763082977051,1.08296888078185,0.426079576891605
172.922882882883,0.804806165301323,1.12026899010686,0.449199042857303
173.510810810811,0.839244410616345,1.15822622446126,0.473361407898629
174.098738738739,0.87487170514119,1.19652070586067,0.498492381811879
174.686666666667,0.911440176092027,1.23482336185282,0.524477613411749
175.274594594595,0.948674131824173,1.2791658271461,0.551165441211912
175.862522522523,0.986258103233345,1.32806768893595,0.578390792307227
176.45045045045,1.02383633001343,1.37577317677295,0.605963551562634
177.038378378378,1.06110897453773,1.42187164971405,0.633722515142794
177.626306306306,1.09755738228671,1.46571627185482,0.661386607007197
178.214234234234,1.13286840444292,1.50691233766342,0.688698104335922
178.802162162162,1.16668251838112,1.5450548940942,0.71546591137688
179.39009009009,1.19865916488411,1.57978312484788,0.741466432168075
179.978018018018,1.22843862113757,1.61286345147257,0.766430535227763
180.565945945946,1.25588151172104,1.65062172007334,0.790297606111712
181.153873873874,1.28071636670424,1.68345888390867,0.812826779304536
181.741801801802,1.30278957883764,1.71121333696185,0.833893891811358
182.32972972973,1.32212060981738,1.73395833264486,0.853533601263155
182.917657657658,1.33846954286038,1.75156473457517,0.871430762393662
183.505585585586,1.35190982459389,1.76424100394239,0.887780857882466
184.093513513513,1.36257685795557,1.77231459602368,0.902366528195345
184.681441441441,1.37051552248293,1.77600681431956,0.915311470102621
185.269369369369,1.37585753782665,1.77565200305966,0.926667314224096
185.857297297297,1.37876116754858,1.77161419074229,0.930776013360224
186.445225225225,1.37940461525361,1.764273831788,0.933559914364022
187.033153153153,1.37797990211598,1.75690828169674,0.935164149184957
187.621081081081,1.37468739007948,1.75699412028921,0.935679499113868
188.209009009009,1.36972490882899,1.75432085486952,0.935197910833951
188.796936936937,1.36329501545883,1.74912228649335,0.933815025249302
189.384864864865,1.35561402412188,1.74168703654056,0.931651261720512
189.972792792793,1.34686716812963,1.73223287087741,0.928799373738958
190.560720720721,1.33725950910639,1.72100820363088,0.925367590105126
191.148648648649,1.32691595799486,1.70817794183998,0.921443780357703
191.736576576577,1.31603067895138,1.69398800808004,0.91713398108512
192.324504504504,1.30475607893875,1.67863691767463,0.912533631118201
192.912432432432,1.29327013729898,1.66238710424086,0.907729766542888
193.50036036036,1.2816094020026,1.64524348314268,0.902803234045802
194.088288288288,1.26997209181341,1.62747907167728,0.897873996299213
194.676216216216,1.25841327218623,1.60920139002057,0.892986343879233
195.264144144144,1.24704554612366,1.59057350405909,0.888218575779462
195.852072072072,1.23601134815842,1.57178029112056,0.88368760666025
196.44,1.22524564450373,1.55277444325642,0.879346684622222
197.027927927928,1.21488556998058,1.53373391321818,0.875319049271711
197.615855855856,1.20499709282417,1.51480762444149,0.871657982947008
198.203783783784,1.19608995241515,1.49656841726203,0.868999999557125
198.791711711712,1.18717745670284,1.47786817201331,0.866195757878664
199.37963963964,1.17882975265417,1.45947259523693,0.863843592689938
199.967567567568,1.17111841766854,1.44143464970367,0.862080301151341
200.555495495495,1.16396108047403,1.42904897363479,0.860838824598178
201.143423423423,1.15742001977937,1.4196388401429,0.860182135063259
201.731351351351,1.15150308119341,1.41057962793826,0.860129172447125
202.319279279279,1.14619155119822,1.40187972972181,0.860665952163304
202.907207207207,1.1415353068482,1.39887883645058,0.855189566459223
203.495135135135,1.13750025928247,1.39709838218669,0.849433833871095
204.083063063063,1.13409282859798,1.39545045010809,0.844735863661051
204.670990990991,1.13130362538408,1.39394432945491,0.841097550277986
205.258918918919,1.12914836013691,1.39262885406754,0.838529026606875
205.846846846847,1.12764013702083,1.39703978144535,0.837037010347481
206.434774774775,1.12684735815452,1.4056783565252,0.836725368048686
207.022702702703,1.12657442142955,1.41437606811734,0.837332979869276
207.610630630631,1.12693469221546,1.42324816074816,0.838977944919049
208.198558558559,1.12792488256685,1.43229878893844,0.841652189532248
208.786486486486,1.12956122720402,1.44154888875521,0.845343985278189
209.374414414414,1.13188356888942,1.45102283109217,0.850069406046982
209.962342342342,1.13482172874901,1.46065288705521,0.855768924850149
210.55027027027,1.13843819172965,1.47050889134686,0.862450377029495
211.138198198198,1.14273025074361,1.48057530656883,0.870099917680387
211.726126126126,1.14775388473658,1.49092285861229,0.87872370698321
212.314054054054,1.15351347525282,1.50153813192419,0.888327906011935
212.901981981982,1.16001343412855,1.51242777426971,0.898870191766456
213.48990990991,1.16728865807491,1.52361854796972,0.910358498834442
214.077837837838,1.17536302317217,1.53512633176024,0.918755126385781
214.665765765766,1.18427015122227,1.54698795689299,0.92746604238846
215.253693693694,1.19402273578387,1.55919241440291,0.937291447237405
215.841621621622,1.20465651282899,1.57177451201446,0.948252160910654
216.42954954955,1.21620005832664,1.5847532780109,0.960361925668763
217.017477477477,1.2286822313698,1.59814728652687,0.973635881181331
217.605405405405,1.24213182239372,1.61197437011443,0.988090595559555
218.193333333333,1.25653484736812,1.62619984952405,1.00370894965448
218.781261261261,1.27201135414502,1.6409517863575,1.02058717987545
219.369189189189,1.28853542760532,1.65618070540572,1.03870273854529
219.957117117117,1.30613111909102,1.67189821429144,1.05807725742048
220.545045045045,1.324823277379,1.68811720647802,1.07682513152743
221.132972972973,1.34459946507859,1.70480052980909,1.09270552437521
221.720900900901,1.3654592389685,1.72193878183488,1.10705198065559
222.308828828829,1.38749036042322,1.73963073768658,1.12127811898665
222.896756756757,1.41064291932482,1.75780734711932,1.137096072531
223.484684684685,1.43490876873486,1.77645156373066,1.15454998922155
224.072612612613,1.46026733729654,1.79553905344358,1.17366841935301
224.660540540541,1.48668606015555,1.82050534935908,1.19446670394003
225.248468468468,1.51411868652013,1.85118794514936,1.21694398819482
225.836396396396,1.54250909899104,1.8823816847409,1.24108015153361
226.424324324324,1.57171106563507,1.91384962581389,1.26680846784289
227.012252252252,1.60159687593345,1.94539289133913,1.2939700667254
227.60018018018,1.63207572715134,1.9769941258972,1.32251126519887
228.188108108108,1.66316542862884,2.00854259261144,1.35246531498297
228.776036036036,1.6945852914842,2.03971392647557,1.38355921207338
229.363963963964,1.72617176866315,2.07031435190893,1.40512671562294
229.951891891892,1.7577210542625,2.10010861446844,1.42665684186052
230.53981981982,1.78901495057254,2.12886782665698,1.44842862306386
231.127747747748,1.81982690116013,2.15633526864518,1.4703142218297
231.715675675676,1.84992914265488,2.18229985373995,1.49207475351158
232.303603603604,1.87901315771756,2.20647060805763,1.5134490753185
232.891531531532,1.90703227460592,2.22878746410731,1.53454168135554
233.479459459459,1.93360362140316,2.24894881810092,1.55489436851879
234.067387387387,1.9586177128601,2.2668892885569,1.57447289533146
234.655315315315,1.9817662026586,2.28232397847838,1.59289602145171
235.243243243243,2.00290951780068,2.29520334631631,1.61005719290412
235.831171171171,2.02191410013964,2.30545804872608,1.62579350332515
236.419099099099,2.03831778109866,2.31264399340305,1.63975436492338
237.007027027027,2.05263394147364,2.31745741309074,1.6521655904814
237.594954954955,2.06454303033488,2.31960059057615,1.66279135521485
238.182882882883,2.07399450812038,2.32828116234261,1.6715290594487
238.770810810811,2.08098359692596,2.33825581941571,1.67831970814211
239.358738738739,2.08551617901232,2.34515671415006,1.68312761243796
239.946666666667,2.08743733318916,2.34887839000705,1.68583002222602
240.534594594595,2.0871568956958,2.34984203923158,1.68670088846324
241.122522522523,2.08457602445833,2.34797538402441,1.68565958472945
241.71045045045,2.07974368553378,2.3433461139992,1.68272322494822
242.298378378378,2.07274392799111,2.33605469759839,1.67795465682352
242.886306306306,2.06366661955841,2.32622027953253,1.67142159529985
243.474234234234,2.05254076491854,2.31385586028749,1.66315257040147
244.062162162162,2.03947342757119,2.2991007379659,1.65324646978765
244.65009009009,2.02456892152862,2.28206678014569,1.64178808784299
245.238018018018,2.00786638880517,2.26522953529736,1.62884719494207
245.825945945946,1.98935198921261,2.24696256435714,1.61442192692516
246.413873873874,1.96917546823339,2.22648734689646,1.59860387321785
247.001801801802,1.94736841256432,2.20375227200089,1.58146046605866
247.58972972973,1.92399824862377,2.17881574821138,1.56306226364708
248.177657657658,1.89912916611037,2.15174747034855,1.54348804216607
248.765585585586,1.87281436684681,2.12255069890858,1.52281383281855
249.353513513514,1.84502334487836,2.09119496788423,1.5010442537341
249.941441441441,1.81602998927442,2.05798986644469,1.47840153617705
250.529369369369,1.78577024661178,2.02283047746131,1.45485943886506
251.117297297297,1.75443769869258,1.98593000634345,1.43063788562011
251.705225225225,1.72209017922935,1.94736043989857,1.40578730462436
252.293153153153,1.68885657648147,1.90726403134826,1.38044105494918
252.881081081081,1.6547579900155,1.8656911400223,1.35463463122868
253.469009009009,1.62003331842003,1.82290856472089,1.32862716722225
254.056936936937,1.58492850934534,1.77924130882161,1.30256387058595
254.644864864865,1.54952163376541,1.73641535895402,1.27653752491354
255.232792792793,1.51406259873601,1.69999169733242,1.250777675973
255.820720720721,1.47867903566065,1.66322873095008,1.22541889322799
256.408648648649,1.44360796139212,1.63115578089261,1.20063190592188
256.996576576577,1.40904570666278,1.60030176479005,1.17657365626041
