-1.640171294182578288e-01,-9.035184493069110534e-01,6.724977163299399319e-01
-1.431379197078929133e-01,-2.135408941098082825e-01,5.833948848106609297e-01
-4.448242742641571601e-01,-7.902700715612688276e-01,6.087848507321552693e-01
-2.712327280184607670e-01,-1.685379440223769620e+00,7.926394098168394464e-01
-2.246892272685650505e-01,-7.010846260493484028e-01,6.444154767120457983e-01
-3.926006380476407265e-01,-5.914487737470462969e-01,5.941595775393750944e-01
-3.137997445045074829e-01,-2.849650384512628642e-01,5.890038779802817537e-01
-4.434491091201937518e-01,-1.054057166779590826e+00,6.367040625985217472e-01
-3.006375725850994884e-01,-1.360076344722897179e+00,7.001641224243481121e-01
-4.119068910556067942e-01,-6.982089016433218331e-01,5.976312511460005750e-01
-3.936137924883878481e-01,7.081503335937562593e-02,5.287357146597559954e-01
-5.035339976597832390e-01,-1.137916115310254828e+00,6.398671776989830473e-01
-5.084517876210266074e-01,-1.131693763662559027e+00,7.139242411631240293e-01
-4.498934831291264702e-01,-1.162658227221641027e+00,6.955368819261900093e-01
-3.709865110072412819e-01,-8.279978193258882291e-01,6.648407862264775758e-01
-5.076292566767200976e-01,-8.147935900069995796e-01,5.882242809521351923e-01
-5.346651690131106749e-01,-7.316723925407648821e-01,6.060754130471105450e-01
-5.037747447513571952e-01,-8.110374934782318412e-01,6.156273519719092091e-01
-4.836602168511788258e-01,-7.205259002294939208e-01,6.192946258759997047e-01
-3.875157796655970266e-01,-7.750790396815532279e-01,6.669322772191568216e-01
-4.749471536305781560e-01,-7.948199232068112741e-01,6.133000874648979472e-01
-4.781403871865649302e-01,-7.786338643279547833e-01,5.867856300862418495e-01
-5.047186206091829330e-01,-6.040641470134824331e-01,5.623541841938883845e-01
-2.086136514350493965e-01,-1.951453053247681924e+00,7.672858779169940968e-01
-4.577217471367688861e-01,-4.991161655487598714e-01,5.593940084087195563e-01
-4.340933822114798057e-01,-7.029535738388456023e-01,5.981001256851322667e-01
-3.078983093762200918e-01,-1.187973085035750609e+00,6.904186203244816467e-01
-4.522570770031323351e-01,-7.543641040512564233e-01,6.125092461566222779e-01
-1.369327635540054378e-01,-2.685891613613212492e+00,7.976931728359545337e-01
-2.000052460517554864e-01,-2.347700398183857562e+00,7.696807727491304929e-01
-2.080861704996354034e-01,-2.180118977863401586e+00,7.979853025474089590e-01
-2.034908034375125241e-01,-2.916630963662545817e+00,7.741853779663385726e-01
-2.771384260347173334e-01,-1.971860708696915321e+00,7.793299560290859462e-01
-2.152306486501797955e-01,-2.319375126079003202e+00,7.739345996510004211e-01
-4.721226159249520826e-01,-8.365634484545755312e-01,6.397895718776771545e-01
-6.024395440186111617e-02,-2.652434731990390038e+00,8.206180769652949847e-01
-2.224748956910101161e-01,-1.969158149902473953e+00,7.356454283280032813e-01
-9.627720222154974306e-02,-2.840135894381158099e+00,8.356548715599149135e-01
-1.076314288866378338e-01,-3.083660563638574992e+00,8.074170723088902601e-01
-3.075276093567950730e-01,-1.124502224368800540e+00,6.737164964558023383e-01
-3.935581238867706388e-01,-6.872562010541830579e-01,6.348251236573638767e-01
-4.505252097976026326e-01,-1.023814055124941280e+00,6.737610110149773179e-01
-4.617521128225419713e-01,-8.831360076596176389e-01,6.745769591849909430e-01
-1.556058452302858663e-01,-1.261222825590261554e+00,7.329517728614869387e-01
-4.353252452759919233e-01,-7.975145177043955202e-01,7.315420387455444651e-01
-3.087411689948723059e-01,-1.490784491504063114e+00,7.208374371461844232e-01
-2.669843123465585055e-01,-1.734257586039836152e+00,7.515552587322282818e-01
-2.419070602076938969e-01,-1.211300336270487943e+00,7.587954862602490635e-01
-2.279740511778086398e-01,-9.272773345667951750e-01,7.370467430996435754e-01
-2.549939084959053082e-01,-1.345737302274587766e+00,7.539810259937478332e-01
-2.306030626619997859e-01,-1.054650498081807442e+00,7.424922502236328548e-01
-2.576528356461729174e-01,-7.782454893139622021e-01,6.926230197421004986e-01
-2.112920227595353750e-01,-2.304547212429208236e-01,6.211463083271374641e-01
-5.633418260055453319e-02,2.128416379524968871e+00,1.730830326623911952e-01
-4.181931511518491296e-01,-1.707427365793396268e+00,7.443170740598724633e-01
-3.151344462120748702e-01,-4.753311450323899345e-01,6.068766931793424524e-01
-2.260106086076948684e-01,-3.690561001035835842e-01,6.314675983380275692e-01
-2.966667013386254936e-01,3.480386619708474016e-03,6.083277448570467705e-01
1.445383293730862773e-01,8.536710917269807464e-01,3.994209809967533831e-01
-2.834751709531507791e-01,-2.361110540034091487e-01,5.030294099277369257e-01
-3.443909513223922941e-02,1.030831587703507468e+00,3.882084328848838806e-01
-4.172474810801715672e-02,3.003816182498674436e+00,2.746337213981291381e-01
