5.151997179008587224e-01,1.103612732421950376e-01,7.474884453841240672e-01
9.676503891908667665e-01,2.755795052724156480e-01,6.139086228897585595e-01
1.114837290544621107e+00,2.382705677417017442e-01,5.637269199465142488e-01
9.896137015358424938e-01,2.698487514429239731e-01,6.879923260670850471e-01
1.094885203972923327e+00,3.248833962029339800e-02,4.263297333483321294e-01
8.702350348756292542e-01,-3.022397037182036339e-01,4.943266115055308663e-01
