6.328062223171097012e-01,1.350335584983905213e-01,5.626360269482701820e-02,2.796564178214398788e-02,9.756219180147438635e-03,1.114990391692142202e-01,2.667571635816703979e-02
6.521281620176582194e-01,1.112029392429700198e-01,3.491686414509562880e-02,1.228193323004575510e-02,1.553622584516408354e-02,1.319539168069784885e-01,4.197995871208774765e-02
6.327073701289669394e-01,1.260070837352400275e-01,4.983978280857082055e-02,2.307277751237699417e-02,1.349051535370386114e-02,1.251565731265430470e-01,2.972589733459826342e-02
6.389977117208717194e-01,1.263963557292172857e-01,4.854056447157318460e-02,2.177251115235652110e-02,1.473286611429664578e-02,1.187501286736706574e-01,3.080986213801407622e-02
6.369812531865597371e-01,1.229652050640090977e-01,4.652391682906984599e-02,2.042202913846613219e-02,2.025812694310730536e-02,1.210077926273247784e-01,3.184167621146324206e-02
6.479726355559793927e-01,1.202839135525324288e-01,4.209524387753867808e-02,1.690093376199745465e-02,1.592567919811577887e-02,1.213165214004894021e-01,3.550507265334684748e-02
6.420393685887332280e-01,1.161692375972227936e-01,4.048890504629831799e-02,1.607770233125985909e-02,1.962612631612721537e-02,1.293213874417489251e-01,3.627727267860971633e-02
6.522948232782465050e-01,1.208773257428052417e-01,4.154136905715680173e-02,1.636806468206247756e-02,1.248419606304156625e-02,1.202154498892180207e-01,3.621877128746944785e-02
6.579904936984762864e-01,1.098737120499748421e-01,3.279515386244338804e-02,1.089912767990759875e-02,2.026734515306491402e-02,1.234341273292965807e-01,4.474004022683658599e-02
6.605643887347236731e-01,1.110354338504832977e-01,3.308503256329357878e-02,1.099598703307785863e-02,1.627768249665656128e-02,1.234039035564875320e-01,4.463757176527761994e-02
6.496987110205939553e-01,1.035711859151300929e-01,3.007432658385278054e-02,9.600427659357719384e-03,2.533595507907192984e-02,1.344246684765617872e-01,4.729472526543168631e-02
6.088797075759839750e-01,1.472807507895292911e-01,7.178726599028871502e-02,4.323309839622692385e-02,1.038248208087498266e-03,1.075065645094948064e-01,2.027436453038889558e-02
6.467001785027526317e-01,1.279737571741385027e-01,4.786247412576551813e-02,2.090500680826441401e-02,1.028898557827668701e-03,1.238428748398811702e-01,3.168680999137012816e-02
6.381672847749351174e-01,1.290347528981029002e-01,5.076914125696937313e-02,2.347395843790708522e-02,9.000853326432331752e-04,1.280703571017037801e-01,2.958442019773850976e-02
6.386054472546190963e-01,1.298477973835368560e-01,5.122650677209011211e-02,2.378551741149670731e-02,8.553172988045821754e-04,1.263055913641414896e-01,2.937382251531103425e-02
6.116198662653165030e-01,1.459268113033728720e-01,7.003631106749745594e-02,4.137282377230268315e-02,4.790968868876982457e-04,1.096891143732740270e-01,2.087597633134868902e-02
6.657416501119844954e-01,1.089746551996079171e-01,3.083615037648615442e-02,9.658876944076039833e-03,7.129199248359788590e-04,1.362362399710367877e-01,4.783950747197265874e-02
7.021007345239135278e-01,1.304472587538660355e-01,3.475127968904462294e-02,1.059777245019948196e-02,6.618883607780705206e-04,7.586093428196695465e-02,4.558013194023129849e-02
6.663768672520518077e-01,1.139474331744949193e-01,3.392547638594839432e-02,1.131824242074103669e-02,1.541411361075598150e-03,1.286779673295835591e-01,4.421260207610462623e-02
6.537701420660281260e-01,1.069076085353911354e-01,3.170127947893114362e-02,1.040732654120223727e-02,1.050327840588614371e-02,1.410356764320420120e-01,4.567468854051918992e-02
6.551740082723285230e-01,1.035844140013648662e-01,2.923904645132712615e-02,9.050967203769825706e-03,5.251614484208470997e-03,1.487125738934817476e-01,4.898737569351945681e-02
6.497881059187723407e-01,1.003377029891611288e-01,2.799543700314199163e-02,8.510814624529249722e-03,6.495279051900037723e-03,1.566480734412458442e-01,5.022458697124947830e-02
6.742673234264080495e-01,1.120111102947038695e-01,3.105038365663203084e-02,9.564247042827694195e-03,5.075688441864994755e-04,1.243103508754301312e-01,4.828901585981164313e-02
6.724681960124995195e-01,1.077775492675594332e-01,2.875566572733535831e-02,8.440306263654762803e-03,5.124415385130506482e-04,1.307372096944444950e-01,5.130863149599338563e-02
6.775306120914711405e-01,1.144097401661345048e-01,3.184437169502470077e-02,9.892550719202579390e-03,9.394911554634610956e-04,1.178462397158169944e-01,4.753699445688663178e-02
6.708775477022645983e-01,1.024847193888931002e-01,2.572900169576852053e-02,7.011053810896009791e-03,8.205878238059166130e-04,1.370246376778472275e-01,5.605245190052448451e-02
6.751244839394431319e-01,1.132831072669504002e-01,3.166403093463413670e-02,9.861623852744317784e-03,5.896488276303718046e-04,1.219032703912806131e-01,4.757383478731708193e-02
6.732998895385873261e-01,1.038490456486336755e-01,2.613846305323888966e-02,7.159596368679695989e-03,8.377292918010558137e-04,1.331414150564018406e-01,5.557386104265755328e-02
6.760076570329359713e-01,1.068536331578153753e-01,2.749276304249272454e-02,7.750464174555613331e-03,5.184757716132729630e-04,1.278044842512505441e-01,5.357252256933641571e-02
6.800258498325327805e-01,1.152582464807142132e-01,3.182462929808684698e-02,9.816662780239179126e-03,5.966066607210364359e-04,1.147218058114939238e-01,4.775619913621207552e-02
6.797744316061037351e-01,1.135130081776271754e-01,3.081750110495684244e-02,9.307931526160235364e-03,6.123131139272469398e-04,1.169331665136285059e-01,4.904164795759624607e-02
6.677724038517293126e-01,1.199127318593561087e-01,3.737250876177015263e-02,1.323020718680911582e-02,9.352613761931763414e-03,1.115582641032516198e-01,4.080127047515192534e-02
6.541047327436028125e-01,1.000666712491343618e-01,2.702645509111387470e-02,7.931119038451762970e-03,1.296234595006623934e-02,1.457804712061277486e-01,5.212820472150306306e-02
6.863594550561328278e-01,1.056140550290558672e-01,2.468518583713594228e-02,6.270787013515185387e-03,6.550735144924171860e-03,1.110298427858482928e-01,5.948993913338767453e-02
6.927890170171748796e-01,1.407059238868165751e-01,4.244368585520580384e-02,1.502826202709214853e-02,1.095767760631709839e-03,7.020385954723031008e-02,3.773348390584844309e-02
6.854930814207871315e-01,1.195313451426376072e-01,3.302645956117999937e-02,1.027243078450893778e-02,9.690997802350860904e-03,9.534449755749320465e-02,4.664118773104227594e-02
6.880856627332778697e-01,1.244401109122180160e-01,3.518218193771605745e-02,1.131013019121375474e-02,1.145461970754589262e-02,8.519126875083472827e-02,4.433602576719360144e-02
6.533655508392163247e-01,1.468002943015157824e-01,5.757191055226325294e-02,2.729620104421776050e-02,1.051179063581645333e-02,7.742602912699318718e-02,2.702822349997736906e-02
7.065850497323216128e-01,1.322839891003948498e-01,3.430944112892141129e-02,1.020505364641003006e-02,1.105651880578573196e-03,6.925417628881766485e-02,4.625663822255583757e-02
6.857994946122212276e-01,1.489435536146026806e-01,4.819041407639276797e-02,1.864660130639230612e-02,1.002178347606362714e-02,5.518642422757272931e-02,3.321172868675464213e-02
6.518414213607008900e-01,1.014006417632991180e-01,2.833574178139467922e-02,8.644864507129763898e-03,9.412235412143659177e-03,1.504372986083061248e-01,4.992779656702584640e-02
6.915976589039282141e-01,2.321803389144135588e-01,3.327615097756497775e-02,6.366837585347059209e-03,1.165480467971803658e-03,8.945994934144624365e-04,3.451893365736003610e-02
6.864191300698109233e-01,2.377874577132567946e-01,3.431879110469320676e-02,6.668879227536503480e-03,1.253693013510070618e-03,5.975702504973590340e-04,3.295447862069510875e-02
7.278281888612819772e-01,1.704358305383620875e-01,3.320814738286654438e-02,7.861116014502834287e-03,1.107838242359291802e-03,1.500934356920668490e-02,4.454953539142054997e-02
6.946896668046161905e-01,2.286548440820149464e-01,3.275052563225290536e-02,6.229121603822215976e-03,1.179993558161049338e-03,1.047314797698142060e-03,3.544853352143445546e-02
7.111183448389593043e-01,1.999956833220951913e-01,3.658472811653070561e-02,8.536954113084960910e-03,1.052184848047248806e-03,5.692043059226145618e-03,3.702006170205651009e-02
7.223506299575727096e-01,1.700547609607323540e-01,3.696688898977423116e-02,9.786662515394639952e-03,1.062352692091359180e-03,1.872920537549573397e-02,4.104949950893902605e-02
7.188762878348404772e-01,1.846277500994699394e-01,3.662742540951516301e-02,9.051839706504034855e-03,1.004921266318143519e-03,1.050373975624740476e-02,3.930803592710489097e-02
7.113793415850113711e-01,1.982209087970522587e-01,3.729332085889293380e-02,8.930167868060889802e-03,1.045870181907213861e-03,6.368318140671291872e-03,3.676207256840405280e-02
7.068380873736679337e-01,2.020335334363413671e-01,3.937128162469662185e-02,9.835428337614086219e-03,9.641161021874811296e-04,6.210548477159727292e-03,3.474700464833275354e-02
6.868437594973495486e-01,2.311649829101989073e-01,3.949719137840483618e-02,9.029473100550636927e-03,1.026465577501231791e-03,1.808277595053300749e-03,3.062984994094162389e-02
6.815875653575140802e-01,2.328347140338949961e-01,4.325347266974106236e-02,1.080206497043728099e-02,9.545250576508923198e-04,2.188720326105157536e-03,2.837893758465651062e-02
6.877240574930612027e-01,2.276557815166697363e-01,4.116600248989070454e-02,9.920432117676476064e-03,9.855441104204300511e-04,2.402219913161710019e-03,3.014596235911960048e-02
7.140662267589195089e-01,2.018833865270492356e-01,3.213212879036576181e-02,6.525028890093806377e-03,1.767628313585230086e-03,3.307184286339673665e-03,4.031841643364680872e-02
7.201454292484530395e-01,1.941854777676433330e-01,3.032547692578313123e-02,5.964778074083809840e-03,3.014026097961530759e-03,3.018773610231268931e-03,4.334603827584398300e-02
7.197133622878894021e-01,1.972164112197931363e-01,2.820854754608387652e-02,5.099849399108728754e-03,2.884198556425485692e-03,1.914508475013393081e-03,4.496312251568591878e-02
