"age_ma","omega_weathering","psi_provenance","sample_id","strat_name"
429.08,-0.537868227294497,0.550212114110484,3107,"Road River Group"
431.57,1.49084240095017,0.590597947894669,3108,"Road River Group"
465.9,-0.712601620069826,0.313805038355479,3110,"Road River Group"
465.74,-0.340149117698365,-0.151356978759239,3111,"Road River Group"
464.41,-1.03341671807933,-0.528237610623474,3117,"Road River Group"
464.07,-1.47517060808818,0.853686477172829,3118,"Road River Group"
463.13,-1.3359070130578,-0.346046909742358,3121,"Road River Group"
462.35,-0.703579921487778,0.990547306260216,3124,"Road River Group"
462.11,-0.547452335514871,1.14255681593128,3125,"Road River Group"
461.8,-0.807454245576379,0.754773479728692,3126,"Road River Group"
461.57,1.19469120133895,0.938866422941547,3127,"Road River Group"
461.38,-0.821651676277955,0.42685155270882,3128,"Road River Group"
460.38,-1.29312826290061,-0.0527811117874588,3130,"Road River Group"
459.95,-0.603872058725963,0.111292944324165,3131,"Road River Group"
459.7,0.452476685878786,0.508224673856571,3132,"Road River Group"
459.22,-0.436533868360228,0.602338267511559,3133,"Road River Group"
458.23,-1.09534158910299,0.434511222631057,3134,"Road River Group"
457.4,-0.513580092392662,-0.119625682554842,3136,"Road River Group"
456.41,-0.193370249737818,0.362352757520777,3137,"Road River Group"
456.05,-1.67921222745873,0.286182367075675,3138,"Road River Group"
455.49,-0.313411841835745,-0.127145440323497,3139,"Road River Group"
455.18,0.247387992813371,-0.0109083318658523,3140,"Road River Group"
455.1,-0.16322978674126,-0.224472158132638,3141,"Road River Group"
454.91,0.288125605340949,0.0264525571751934,3142,"Road River Group"
454.66,0.992475451151795,0.513417874305558,3143,"Road River Group"
454.29,-1.10778680054564,-0.897638339183717,3144,"Road River Group"
454,2.08438941419914,0.625113737071603,3145,"Road River Group"
453.56,2.75738692436955,0.830626324483081,3146,"Road River Group"
453.31,0.459302072073711,0.182720481255474,3147,"Road River Group"
453.17,2.64093234004034,1.09834273984385,3148,"Road River Group"
452.7,1.47821703672102,0.553504285216153,3149,"Road River Group"
451.59,2.83190254592703,1.19534219026247,3150,"Road River Group"
450.61,3.99167254921921,1.02850062880665,3151,"Road River Group"
448.4,2.95109294772889,1.26728886642194,3153,"Road River Group"
448.29,-1.18296433171339,0.0277996836432107,3154,"Road River Group"
447.83,-0.733058879572454,0.519541177144933,3155,"Road River Group"
447.6,1.28333490922716,1.15147821803522,3156,"Road River Group"
447.54,0.961445112577012,1.33422622587621,3157,"Road River Group"
447.47,2.37997937085556,1.18919450983698,3158,"Road River Group"
446.66,-1.34480498478216,1.30010438285876,3159,"Road River Group"
443.25,2.40921651384123,1.22380395327797,3160,"Road River Group"
442.92,-0.933478180890348,1.23650586640259,3161,"Road River Group"
442.77,-1.38091435838506,1.31548922510693,3162,"Road River Group"
442.34,-1.72301635777556,1.21345451222466,3163,"Road River Group"
441.24,3.32219775402099,1.14121689473703,3164,"Road River Group"
439.97,0.668715094482309,1.54972532607916,3166,"Road River Group"
439.57,2.52780735594037,1.84454849218356,3167,"Road River Group"
439.45,0.00843540802226105,1.5691750348404,3168,"Road River Group"
439.3,-0.537458491513915,1.6083534601613,3169,"Road River Group"
439.24,-0.480598275037464,-0.843832119562899,3170,"Road River Group"
439.06,-1.15512590815812,1.51012570532845,3171,"Road River Group"
438.96,0.657316471707487,1.00969207985038,3172,"Road River Group"
438.9,1.88149622498718,1.11491234243488,3173,"Road River Group"
438.71,2.96465782728651,1.15123679873951,3175,"Road River Group"
438.42,2.36320877147398,1.42701350766638,3176,"Road River Group"
438.26,2.35096778458851,1.39389837008135,3177,"Road River Group"
437.93,2.36433236356732,1.46712055495947,3179,"Road River Group"
437.68,-1.57197020958542,0.851201569604391,3181,"Road River Group"
437.41,0.478981265362706,0.5475147078647,3182,"Road River Group"
436.27,-1.94086503856504,0.85889544587953,3186,"Road River Group"
436.04,-1.80220007582033,0.8164674921363,3188,"Road River Group"
435.9,2.10693883405953,1.00320529140214,3189,"Road River Group"
435.83,0.885944089133036,0.647921804969116,3190,"Road River Group"
435.65,2.24109015783033,1.42969129128353,3191,"Road River Group"
435.3,-0.836098375470682,-0.826176249887464,3194,"Road River Group"
435.13,-0.832348780393698,1.04239587822508,3195,"Road River Group"
435.03,-0.689892455363602,0.675609495401044,3196,"Road River Group"
434.9,1.39872336711929,1.33325863846673,3197,"Road River Group"
434.81,-0.117175574282558,1.35111878641645,3198,"Road River Group"
434.74,0.986368596360839,0.586628269548621,3199,"Road River Group"
434.54,-0.418783657446556,-0.141963454423936,3200,"Road River Group"
434.4,-0.653703688410618,0.295600007335006,3201,"Road River Group"
433.6,1.02687298173105,1.23250234700905,3204,"Road River Group"
433.52,-0.783562799206186,0.0990359162481128,3205,"Road River Group"
433.47,-0.94415928944138,0.193672399978365,3206,"Road River Group"
433.26,-0.22341142496628,0.284902146250017,3207,"Road River Group"
433.06,-0.663416112630422,0.353966661736574,3208,"Road River Group"
432.92,-0.276141773113684,0.493760320524808,3209,"Road River Group"
432.78,0.502464288450198,0.493870863304657,3210,"Road River Group"
432.7,-0.0265495270657438,0.71805166009575,3211,"Road River Group"
432.51,0.0291146510865881,0.605865742017073,3212,"Road River Group"
432.4,-0.21266878750961,0.227374044267414,3213,"Road River Group"
412,-0.528610116737641,-0.425323757509388,3214,"Road River Group"
412,-0.544454456253576,-0.296338990629572,3215,"Road River Group"
412,-0.354299328993324,-0.230238017837993,3216,"Road River Group"
412,-0.485710985801497,-0.414244092154652,3219,"Road River Group"
412,0.0073234955875211,0.05593888925644,3220,"Road River Group"
412,-0.734508804489376,-0.584971341301567,3221,"Road River Group"
412,-0.646014081814141,-0.518590827104756,3222,"Road River Group"
412,-0.511018508486126,-0.286876824296004,3224,"Road River Group"
429.02,-0.582422267178222,-0.0961616597497062,3227,"Road River Group"
428.97,-0.389045273284913,0.568859355991863,3228,"Road River Group"
428.92,0.189580639940795,0.555514058656383,3229,"Road River Group"
428.91,0.330368723324855,0.378812239770839,3230,"Road River Group"
428.84,-0.576773971342825,0.628215232419409,3231,"Road River Group"
428.8,-0.0831109206413852,0.561243141530269,3232,"Road River Group"
428.74,0.740464716419658,0.460973733959254,3233,"Road River Group"
428.63,0.261524249048082,0.269239272693258,3235,"Road River Group"
428.58,0.116299238064233,0.30361073680347,3236,"Road River Group"
428.51,0.566635919742924,0.37138318128144,3237,"Road River Group"
428.47,1.36958346775719,0.49377812481022,3238,"Road River Group"
428.41,-0.12964429485594,-0.0167759596499795,3239,"Road River Group"
428.35,-0.791067160264391,0.74604601162547,3240,"Road River Group"
428.3,0.226440821038102,0.43598138111121,3241,"Road River Group"
428.24,0.864278478435718,0.517868040629865,3242,"Road River Group"
428.19,0.765467787162344,0.387009026878787,3243,"Road River Group"
428.13,-0.181445019805512,0.978646942037727,3244,"Road River Group"
428.08,-1.14252587328656,0.72367403254481,3245,"Road River Group"
428.02,0.00744571503266472,0.710042317994662,3246,"Road River Group"
427.97,-1.44352748066537,0.819427888002907,3247,"Road River Group"
427.91,-2.16105390614199,0.915254451508028,3248,"Road River Group"
427.8,0.382671101674647,0.496330718461071,3250,"Road River Group"
427.74,-0.628038682669873,0.470096194162445,3251,"Road River Group"
427.69,0.447923534102911,0.528583128200985,3252,"Road River Group"
427.63,0.951626500595985,0.709579689750499,3253,"Road River Group"
427.58,0.93702063559493,0.704863487450145,3254,"Road River Group"
427.52,-1.05576639099572,0.852289928186096,3255,"Road River Group"
427.5,0.361956848475974,0.253304337735211,3256,"Road River Group"
427.46,-1.23332784900234,0.602392541516477,3257,"Road River Group"
427.41,1.43562922373686,0.692137082849556,3258,"Road River Group"
427.4,1.19981909369032,0.675045196242685,3259,"Road River Group"
427.4,0.696768806921659,0.7522657659367,3260,"Road River Group"
427.24,1.28149131641466,0.663936334411819,3261,"Road River Group"
427.08,1.43418393135929,0.890172414145343,3262,"Road River Group"
426.92,1.11872407684525,0.468966578486522,3263,"Road River Group"
426.76,0.909283458557157,0.651676634859656,3264,"Road River Group"
426.6,-1.2039900175878,1.10323427989419,3265,"Road River Group"
426.56,0.633901789939305,0.480659679607962,3266,"Road River Group"
426.44,-1.27043895725669,0.524140307120048,3267,"Road River Group"
426.28,1.30852692492852,1.21513960321024,3268,"Road River Group"
425.64,-1.14649275424291,0.0430944212789144,3272,"Road River Group"
425.48,-0.408064363996077,-0.0898835814707579,3273,"Road River Group"
425.32,-0.238430632311029,-0.154913277989288,3274,"Road River Group"
425.16,-0.249080058616008,-0.427469057513763,3275,"Road River Group"
424.84,-0.250432288354509,-0.161466818225045,3277,"Road River Group"
424.68,-0.631231528786682,-0.481924618768848,3278,"Road River Group"
424.68,-0.554837306087743,-0.455882476824486,3279,"Road River Group"
424.52,-0.650199222065194,-0.478665218938993,3280,"Road River Group"
424.36,-0.338025345693388,-0.344382274964931,3281,"Road River Group"
424.12,-0.304247538899041,-0.245500124209608,3282,"Road River Group"
424,-0.669436958407875,-0.62019137275201,3283,"Road River Group"
423.88,-0.247497771331774,-0.268609121632325,3284,"Road River Group"
423.88,-0.29761561372072,-0.178104791661977,3285,"Road River Group"
423.72,-0.714444950813397,-0.585200441254713,3286,"Road River Group"
423.56,-0.312624249585542,-0.17905386596084,3287,"Road River Group"
423.54,-0.369689038720314,-0.268952306861541,3288,"Road River Group"
423.4,0.0928385564109969,-0.0138908674351622,3289,"Road River Group"
423,0.475754651485428,0.759952317534845,3290,"Road River Group"
422.95,0.52967935172206,0.707533941354965,3291,"Road River Group"
422.89,0.0829575876275047,0.662295145571756,3292,"Road River Group"
422.84,-0.73769505489445,0.677266187467112,3293,"Road River Group"
422.79,0.737845286404477,0.736610306403342,3294,"Road River Group"
422.73,-0.951274004643616,0.468226808218561,3295,"Road River Group"
422.7,0.520873402140746,0.561183045301376,3296,"Road River Group"
422.68,0.566294263676825,0.496472613273863,3297,"Road River Group"
422.62,0.765002132260855,0.535115611247626,3298,"Road River Group"
422.56,-0.273682418477657,0.688533644739112,3299,"Road River Group"
422.52,-0.172469151095673,-0.0681467602040848,3300,"Road River Group"
422.45,-0.551322873349935,0.251879624542911,3301,"Road River Group"
422.29,-0.495353029245471,0.462001927312755,3304,"Road River Group"
422.23,0.0703362368337564,0.776188332702978,3305,"Road River Group"
422.07,-0.881206643380939,-0.573174112254638,3308,"Road River Group"
422.01,-0.469131138831312,-0.173359669136027,3309,"Road River Group"
421.84,-0.463993447091707,-0.402613431376507,3311,"Road River Group"
421.79,-0.315047346519727,-0.261246670193799,3312,"Road River Group"
421.72,0.00991246935461317,-0.063090736863703,3313,"Road River Group"
421.68,-0.782886011169498,-0.689341920108455,3314,"Road River Group"
421.62,0.694019192627602,0.28290961616853,3315,"Road River Group"
421.59,-0.0699946297956662,0.1417886854831,3316,"Road River Group"
421.57,0.114796828273817,0.292585186047441,3317,"Road River Group"
421.56,0.54863322244998,0.537850877538587,3318,"Road River Group"
421.54,0.277914011876396,0.282456990387796,3319,"Road River Group"
462,-0.232008787416233,-0.110732591422627,4101,"Almelund Shale"
462.5,1.85022820699096,0.0115316333474497,4102,"Almelund Shale"
465.5,1.18604013284018,0.0256162144534507,4103,"Almelund Shale"
429.79,-0.501610834145243,-0.245368272276182,4114,"Rastrites Shale"
433.7,-0.449707346446762,-0.336189757139187,4115,"Rastrites Shale"
435.68,1.7128835648383,-0.355882914520825,4116,"Rastrites Shale"
437.87,2.06990966869817,-0.150995396787337,4117,"Rastrites Shale"
440.5,1.82094395064866,-0.0552378384505332,4118,"Rastrites Shale"
443.12,1.05181552229226,-0.0694096368673658,4121,"Rastrites Shale"
361,0.120404654252992,-0.072653117917869,6970,"Bakken Formation"
361,0.550965226481734,0.108641177263789,6971,"Bakken Formation"
361,0.444693078792533,0.117178617150378,6972,"Bakken Formation"
361,0.895385380875189,0.316738869652828,6973,"Bakken Formation"
361,-0.837160069150177,0.247575394006268,6974,"Bakken Formation"
361,0.0898285023929027,-0.169312082999307,6975,"Bakken Formation"
361,-0.269845547092565,-0.241147035492443,6976,"Bakken Formation"
361,0.213966954477384,-0.226939281193496,6977,"Bakken Formation"
356,0.257559021569746,0.0755515328011508,6978,"Bakken Formation"
356,0.340325914266512,0.00301361786289679,6979,"Bakken Formation"
356,1.00419600526971,0.390577401205492,6980,"Bakken Formation"
356,0.717288209436772,0.596245559602971,6981,"Bakken Formation"
356,1.41122957974671,0.550636530079611,6982,"Bakken Formation"
356,0.400413278707045,0.127583867369543,6983,"Bakken Formation"
361,2.04417566854516,0.856464769415541,6984,"Bakken Formation"
361,2.00391545454465,0.797306010617034,6985,"Bakken Formation"
361,1.7795116564119,1.13963646173557,6986,"Bakken Formation"
361,1.91127850375555,1.03942807308651,6987,"Bakken Formation"
361,1.37844303020737,0.456179387041689,6988,"Bakken Formation"
361,0.0435098816135908,0.0771435577491821,6997,"Bakken Formation"
361,-0.452657112764071,0.000728447966591448,6998,"Bakken Formation"
361,0.66740683358605,0.0237050234898602,6999,"Bakken Formation"
361,0.156557671923327,-0.030136705911985,7000,"Bakken Formation"
361,0.168731435809154,-0.0150615678320551,7001,"Bakken Formation"
361,0.142863285686444,-0.112915636149269,7002,"Bakken Formation"
361,0.653846222293923,0.0178085351845466,7003,"Bakken Formation"
361,0.0113545499761313,-0.203249007474828,7004,"Bakken Formation"
361,-0.00631395004600282,-0.159552530075216,7005,"Bakken Formation"
361,-0.323234854557597,-0.446269205181521,7006,"Bakken Formation"
361,-0.287248384460907,-0.300928380609675,7007,"Bakken Formation"
361,-0.238138070705132,-0.27354684251752,7008,"Bakken Formation"
361,-0.215526801383992,-0.263801983785372,7009,"Bakken Formation"
361,-0.340368592235414,-0.428542155816616,7010,"Bakken Formation"
361,-0.293147387680508,-0.268935826168113,7011,"Bakken Formation"
361,-0.202425078325006,-0.256507945765324,7012,"Bakken Formation"
361,-0.148879560876858,-0.208079697936182,7013,"Bakken Formation"
361,-0.141473986342044,-0.332815118538633,7014,"Bakken Formation"
361,0.070650152498391,-0.258509095477301,7015,"Bakken Formation"
361,0.0196304046157849,-0.143991429098149,7016,"Bakken Formation"
361,0.142850601817586,-0.0844693721422501,7017,"Bakken Formation"
361,-0.732500712216631,0.048919349100529,7018,"Bakken Formation"
361,0.148536781793723,-0.0054130384665479,7020,"Bakken Formation"
361,0.877317986197086,0.363972601778923,7021,"Bakken Formation"
361,0.931987854025838,0.241965388814951,7022,"Bakken Formation"
361,1.3295280073775,0.279453900561096,7023,"Bakken Formation"
361,0.318588897645493,0.137646763648942,7024,"Bakken Formation"
361,0.487711935155802,0.337665957176977,7025,"Bakken Formation"
361,0.777641439177453,0.405801129056948,7026,"Bakken Formation"
361,0.105102502714739,0.104409637181399,7027,"Bakken Formation"
361,0.463058519953517,0.132389411817471,7028,"Bakken Formation"
361,0.292937947139468,0.0415164902740078,7029,"Bakken Formation"
361,1.17314530068759,0.504571979182123,7030,"Bakken Formation"
361,1.12988855019639,0.40556765265207,7031,"Bakken Formation"
361,0.820440309018224,0.554679186336985,7032,"Bakken Formation"
361,0.573910605075683,0.222349679180146,7033,"Bakken Formation"
361,1.07562108453856,0.381866193656015,7034,"Bakken Formation"
361,1.18066795733805,0.556305947362739,7035,"Bakken Formation"
361,1.0922071892587,0.512613612933041,7036,"Bakken Formation"
361,0.393460125197311,0.0403743767834945,7037,"Bakken Formation"
361,0.980538016548706,0.469577309625541,7038,"Bakken Formation"
361,0.548970946171825,0.251326177559892,7039,"Bakken Formation"
361,0.281638390780602,0.206342443871536,7040,"Bakken Formation"
361,0.94727994326879,-0.038451610042104,7041,"Bakken Formation"
361,1.58178609050728,0.695908030763105,7042,"Bakken Formation"
361,1.15084832634563,0.420616366401523,7043,"Bakken Formation"
361,1.57822333702566,0.584077001183717,7044,"Bakken Formation"
361,1.75668430587077,0.401330740375545,7045,"Bakken Formation"
361,0.0252030583955219,0.163396604293375,7046,"Bakken Formation"
361,0.488718686677882,0.437180883013338,7047,"Bakken Formation"
356,1.57531441088666,0.450723122277062,7048,"Bakken Formation"
356,1.48943193379352,0.45337839744182,7049,"Bakken Formation"
356,1.23839701147093,0.325537391952764,7050,"Bakken Formation"
356,1.00864091940882,0.384680722214058,7051,"Bakken Formation"
356,0.875809447659494,0.150034008335075,7052,"Bakken Formation"
356,-1.011850790174,0.222485347271322,7053,"Bakken Formation"
356,0.731970145533462,0.0360774443631373,7054,"Bakken Formation"
356,0.311610145431093,-0.0862566112419241,7055,"Bakken Formation"
361,1.32780741671105,0.259276620109864,7056,"Bakken Formation"
361,0.986205911943994,0.179174126148591,7057,"Bakken Formation"
361,0.648806662896684,-0.128467244374191,7058,"Bakken Formation"
361,1.01554999437464,0.0872953817576297,7060,"Bakken Formation"
361,1.37295681423772,0.142656175774636,7061,"Bakken Formation"
361,0.812194639432811,0.199706130383537,7062,"Bakken Formation"
361,0.627433153235648,0.238492502005821,7063,"Bakken Formation"
361,-0.0562133956016387,-0.303367778133743,7064,"Bakken Formation"
356,0.178189881713314,-0.0181910975449955,7065,"Bakken Formation"
356,-0.273628820069561,-0.031456072788912,7066,"Bakken Formation"
356,-0.570825592109541,-0.121893624732425,7067,"Bakken Formation"
356,0.557594772840086,-0.0674031618271278,7068,"Bakken Formation"
356,0.26997585558927,-0.344044836690837,7069,"Bakken Formation"
356,0.31300420619573,-0.142575337026973,7070,"Bakken Formation"
356,0.680621859145375,-0.00107230516283525,7071,"Bakken Formation"
356,-0.227855695873904,-0.251035300684575,7072,"Bakken Formation"
356,0.712882757454974,0.017772101354453,7073,"Bakken Formation"
356,0.631725915088006,-0.0143327347876268,7074,"Bakken Formation"
356,0.263231319257955,-0.257634356001473,7075,"Bakken Formation"
356,0.905116473737832,0.0969059749591068,7076,"Bakken Formation"
356,0.690194990231054,-0.253770493833391,7077,"Bakken Formation"
560,0.685468555404297,-0.0587001215290044,7078,"Blovice Formation"
560,1.61167934412056,-0.221686212054925,7079,"Blovice Formation"
560,0.448265720525703,-0.380472083288379,7080,"Blovice Formation"
560,0.66559586456417,-0.302188343189279,7081,"Blovice Formation"
560,1.32403078638922,-0.867384048146825,7082,"Blovice Formation"
560,1.28170244914799,-1.21590409862142,7084,"Blovice Formation"
560,0.54933748190622,-0.57766463830634,7085,"Blovice Formation"
560,-0.106815825661977,-2.52690690349115,7086,"Blovice Formation"
560,0.184724898722011,0.162661769645866,7087,"Blovice Formation"
560,0.139202792017747,-1.20418323085788,7088,"Blovice Formation"
560,0.486483348573506,-0.029632486005815,7089,"Blovice Formation"
560,1.23021536767024,0.3884569714897,7090,"Blovice Formation"
560,0.162702014686741,-0.380423253655252,7091,"Blovice Formation"
560,0.7951553633212,-0.135923519530433,7092,"Blovice Formation"
560,0.749636163390936,0.124304065761815,7093,"Blovice Formation"
560,0.598606460059171,0.0479130605344648,7094,"Blovice Formation"
560,-1.28215579101103,-3.28079325086828,7095,"Blovice Formation"
560,0.754264256756479,-0.496675009609227,7096,"Blovice Formation"
560,0.0723118111588877,0.110917762243751,7097,"Blovice Formation"
560,0.45688218365484,-0.182238511766472,7098,"Blovice Formation"
560,-0.246798432122321,-3.06989892437707,7099,"Blovice Formation"
560,0.0225595006630964,-0.257313347626146,7100,"Blovice Formation"
560,-0.0287030980294729,0.346923039579511,7101,"Blovice Formation"
560,0.0713685092042622,0.221162932342412,7102,"Blovice Formation"
560,0.400599772629342,-0.152444511028977,7103,"Blovice Formation"
560,0.328899737771129,-0.155927792103627,7104,"Blovice Formation"
560,0.471873539673601,-0.153654522972086,7105,"Blovice Formation"
2501,0.983408637189555,-0.492077466403203,7109,"Mount McRae Shale"
2512,2.39957779093127,0.232024487344651,7111,"Mount McRae Shale"
2522,2.03917407644201,-0.167895102702474,7115,"Mount Sylvia Formation"
2527,1.4270752562517,-0.207138998007858,7117,"Wittenoom Formation"
2532,1.50723249271909,-1.01686981101325,7118,"Wittenoom Formation"
2546,0.559725181159845,-0.264366034534917,7121,"Wittenoom Formation"
2552,1.01553690314861,-0.524009119311271,7124,"Wittenoom Formation"
2600,2.06787711437287,1.0627768580434,7126,"Wittenoom Formation"
2600,0.379026189346917,0.648046021319284,7127,"Wittenoom Formation"
2600,3.03318404861806,1.01124192264379,7128,"Wittenoom Formation"
2600,-0.600370239742409,-0.147016875172627,7132,"Marra Mamba Iron Formation"
421.48,0.352600941131562,0.304643721523075,7381,"Road River Group"
421.38,-0.113519514731892,-0.0605465952282047,7382,"Road River Group"
421.33,-0.120529388447113,0.145814982657715,7383,"Road River Group"
421.28,-0.72732289721732,-0.548576904978059,7384,"Road River Group"
421.23,-0.392950873014796,-0.279077999468386,7385,"Road River Group"
421.18,-0.573228531549434,-0.391748192408976,7386,"Road River Group"
421.11,-0.588298116449838,-0.36374518277752,7387,"Road River Group"
421.05,-0.579797485653204,-0.354959511456258,7388,"Road River Group"
421,-0.665041638688795,-0.48065949761749,7389,"Road River Group"
420.93,-0.669323725273209,-0.333543217417473,7390,"Road River Group"
420.9,-0.225717078039449,-0.0808718876737981,7391,"Road River Group"
420.83,-0.336097390665496,-0.29892763135122,7392,"Road River Group"
420.77,-0.315631989609648,-0.25369221304906,7393,"Road River Group"
420.72,-0.463893557554518,-0.451996976203324,7394,"Road River Group"
420.66,-0.692698186882561,-0.58807675188698,7395,"Road River Group"
420.52,-0.36136691748457,-0.296235342578383,7397,"Road River Group"
420.46,-0.164845909706055,-0.215513907343496,7399,"Road River Group"
420.34,-0.237150639688154,-0.336900390354803,7400,"Road River Group"
