"SiO2","Al2O3","Fe2O3","MgO","Na2O","CaO","K2O"
0.739976849646472,0.142059127701113,0.0311457988220823,0.0200754853400815,0.00738026064481131,0.0215969112488921,0.0377655665965476
0.788241624401205,0.116955457085829,0.0242888031622696,0.016584481831244,0.00577821357895253,0.0176561840942282,0.0304952358462717
0.757834503059798,0.13386574544226,0.029124020409019,0.0186610268851499,0.00668862956625778,0.0183377266550543,0.0354883479824606
0.77654570220469,0.100125563489923,0.0342089049991178,0.0223330489927806,0.00697305307893511,0.0331208847462614,0.0266928424882922
0.750424361593267,0.127463581493383,0.0319728796835893,0.0225884888245138,0.00643869324848147,0.0266276396050449,0.0344843555517205
0.840944772405016,0.0845970257267448,0.0174261884058058,0.0127789539174841,0.0065488006565364,0.0158426978487851,0.0218615610396276
0.71389959579491,0.162538978429783,0.0373407778460764,0.0207923739623262,0.00566163944146337,0.015349744382507,0.0444168901429332
0.705431352565961,0.171626456977558,0.033607889613335,0.0210320999310953,0.0060709040536419,0.0144203098183476,0.0478109870400613
0.762741643472191,0.11531266681033,0.029588919059374,0.0231702402314167,0.00696241842311047,0.0306776519693836,0.0315464600341947
0.788362604072235,0.0911216098041824,0.0347118805947775,0.0205003744479619,0.00694280451303776,0.0342794800537286,0.024081246514077
0.677391552908663,0.179339455179046,0.0392532794832314,0.0258374646708877,0.00692773213719603,0.0213310462496375,0.0499194693713382
0.780376844847722,0.117923879559607,0.0299866889470182,0.0158996527024373,0.00928434989405498,0.0153678183991631,0.0311607656499981
0.717457596047539,0.135318779282022,0.03628156299929,0.0302156117971247,0.00672688578972238,0.0380474548298646,0.0359521092544377
0.689195642700613,0.15976241658541,0.0377328096164509,0.0297878773721033,0.0068413627707913,0.0330993701310502,0.0435805208235807
0.670115973217333,0.176323865972288,0.0407650600727586,0.0272865991010957,0.00916919138415585,0.0281721067473749,0.0481672035049936
0.697067343843448,0.162283539478427,0.0378787244747949,0.0234956804388893,0.00867470511942044,0.0271201086302003,0.0434798980148203
0.788872500696618,0.117979392250139,0.0275834684614946,0.0137907608717275,0.00923016587932536,0.0116708769099148,0.0308728349307805
0.794216900124655,0.107543362664928,0.0310007868211535,0.0131473852028139,0.00780445795874352,0.018493239345245,0.027793867882461
0.697515017172657,0.152242360460038,0.0358143402025108,0.0290503491130669,0.00920272414160307,0.0358151713669156,0.0403600375432083
0.689271367909336,0.148449854902532,0.0366715478900653,0.021738728207939,0.0120773859797875,0.0510570016615609,0.0407341134487784
0.831198801339069,0.0739510391455244,0.0290441791160938,0.0105030345025709,0.00621658160125831,0.0301161037897548,0.0189702605057289
0.824974340137643,0.0813312804166481,0.0288862785471442,0.0106580342565352,0.00490398427962944,0.0292066609576793,0.0200394214047207
0.681984584627246,0.167770510652326,0.0413942078305058,0.0205866030831159,0.00657048034208728,0.0351528633320533,0.0465407501326651
0.776966663664382,0.123349619103593,0.0298356792751134,0.0107461412142866,0.00925979286041692,0.0164622332002342,0.0333798706819735
0.786617357047487,0.122386722863214,0.0288964950064162,0.0106523678516631,0.0097457071791613,0.00861275999401971,0.0330885900580389
0.616815303366614,0.149158426286141,0.0583859551835369,0.0284100544396864,0.00746477881540449,0.0966685582146685,0.0430969236939486
0.602742870309772,0.167920439342059,0.0681934796478272,0.037014484170443,0.00373687332108541,0.0746172204841361,0.0457746327246774
0.610553998752553,0.170493115400821,0.0706807475071786,0.0345336985819875,0.00472055119031184,0.0628556121041509,0.0461622764629974
0.612905597192255,0.162411939238319,0.0751250899806278,0.0340308152158718,0.00393537548999909,0.0680657111345199,0.0435254717484076
0.618009658215245,0.178511203524334,0.0665212849227406,0.0325696318755491,0.00425869402892086,0.0527120376521688,0.0474174897810414
0.615369654644856,0.173688657260554,0.0679812991281419,0.0304941144798035,0.0036687513936337,0.0630549911336899,0.0457425319593216
0.633079118589763,0.165134321826993,0.0632650934551251,0.0301466259128633,0.00376842644944211,0.0612107939779398,0.0433956197878731
0.630491688399548,0.177226203754673,0.0645465791690264,0.0308009462928939,0.00441613345875549,0.0462031068441342,0.0463153420809684
0.617514646831806,0.170388426798977,0.0630796275256963,0.0318821524070532,0.0034290253993139,0.06845273717975,0.0452533838574031
0.617455740049563,0.172767815187473,0.0643443752765793,0.031773327430998,0.00398533923619908,0.0641190231594889,0.0455543796596988
0.598895422012919,0.162439812249323,0.067758184764965,0.0400277622127315,0.00510501147364171,0.0816834276753865,0.0440903796110341
0.590529159669546,0.173061729962912,0.0645174805656671,0.0270163459375487,0.00384302570243545,0.0936337716867987,0.0473984864750919
0.681954157326491,0.150753760077452,0.0392598577549634,0.0238809416113905,0.0177080506740785,0.0481147029022598,0.0383285296533647
0.665220626240076,0.143220541169569,0.0389447009208413,0.0202640924124297,0.00735910384005712,0.0840073810949172,0.0409835543221099
0.693388283182882,0.178542860370561,0.0374428752877958,0.0210548719299629,0.00683825910751354,0.0124814697704632,0.0502513803508213
0.580437954821789,0.1530529866524,0.0506521454187639,0.034044042524909,0.000714958993886241,0.122673247594513,0.0584246639937399
0.596854185594345,0.143741154814073,0.0477948544265028,0.0606077330812865,0.000702401079132444,0.0952369024955032,0.0550627685091565
0.69662417773194,0.0688909489313393,0.0218692754379038,0.0709501005559236,0.000607613688164067,0.115057975260413,0.0259999083943162
0.844346570398718,0.0422995110564542,0.00772076655596792,0.0111887716267784,0.000447996404162048,0.0775474537944166,0.0164489301635028
0.758722795115804,0.0489952941411194,0.014543031381452,0.0480382530763501,0.000477259541807959,0.110746495252734,0.0184768714907334
0.863628983988962,0.0542713784385925,0.00729581088704455,0.0108763725670544,0.000555038981963851,0.0439497700575541,0.0194226450788287
0.938450664521228,0.0230805186392874,0.00461662908685125,0.00428649679239143,0.000549657396782105,0.0209929048812711,0.00802312868218898
0.919218738427077,0.0252650662925646,0.00808909546344179,0.00609476009615093,0.000554163649773018,0.0324676941641876,0.00831048190680455
0.943643885332535,0.029157988231273,0.00609270886485895,0.00533097116577324,0.000544096258286006,0.00565675591022436,0.00957359423704943
0.868247158814624,0.0438037308093258,0.00674822947583934,0.0186404632993369,0.000571971327214656,0.0470060051093606,0.0149824411642989
0.85394626399198,0.0329246637632817,0.00467142128357767,0.0325818278805392,0.000456111804723646,0.0639138509034562,0.0115058603724419
0.903231775686005,0.0297426313448515,0.00568563364138635,0.0191339001309953,0.000546832673177607,0.0321468069733497,0.00951241955023431
0.881218472309706,0.0557961016875604,0.0112237592820322,0.014710735535504,0.000544983713964383,0.0189618292841386,0.0175441181870948
0.870331771571293,0.0516239414457246,0.00754882595906641,0.0160968059764213,0.000444466456858122,0.0364138926560112,0.0175402959346253
0.851638954899315,0.0442640660394346,0.00834135810163089,0.0175712323694909,0.000556195364000849,0.0622806301621362,0.015347563063991
0.795688091325828,0.0653578222251405,0.0146510826442043,0.0421201172059086,0.000686603668711758,0.0587186222851655,0.0227776606450416
0.897449526607512,0.0387741930629826,0.00638900079432804,0.0178430888332354,0.000550867079359011,0.0255548615866136,0.0134384620359693
0.795663778881672,0.0461973951764685,0.00954118263544372,0.0211770425595005,0.000581952678624086,0.111245718805485,0.0155929292628062
0.780747738674003,0.0722491044171949,0.0265930053064498,0.0364073520477381,0.000684643896259605,0.057980906253698,0.0253372494046562
0.761006122280543,0.0941684301039903,0.0367929341857417,0.0332136427980981,0.000670863119281363,0.0420513519196875,0.032096655592658
0.718700125982315,0.0961666106939929,0.0405991195066966,0.0451219829438408,0.000695841277184363,0.0651926544636256,0.0335236651323448
0.742494763282484,0.106127668927827,0.0411814107546765,0.0320172195485655,0.000678679709273837,0.0433328402543732,0.0341674175228003
0.826238252111926,0.0877156080544441,0.0248696794664033,0.0157653015503112,0.00066602315856831,0.0175424437741631,0.0272026918841843
0.673404330965168,0.063731236493584,0.0311810049329538,0.07652093627467,0.000621274345380772,0.134913766728176,0.0196274502600669
0.822545657872917,0.0954454389261802,0.0310920706989134,0.0126755348165558,0.000649861356495347,0.00725779584556345,0.0303336404833747
0.853889745678083,0.0792808932970911,0.029374345915468,0.00786223091478859,0.000655041730352015,0.00338585704375108,0.0255518854204666
0.824435979872743,0.0748548119600284,0.0270514122440999,0.0215098730480014,0.0006516981869189,0.0277040934212491,0.0237921312669596
0.882425099987658,0.0690650136983164,0.0159122867860201,0.00629779335175935,0.000662860082197435,0.00298407042665048,0.0226528756673987
0.821887598480636,0.0894903908457594,0.0376099542513052,0.0117797983779552,0.00075612668291002,0.0122127487012528,0.026263382660181
0.885029679072659,0.0768234070057098,0.00733615387746765,0.00702102277456456,0.000733228531438519,0.00209553119891992,0.0209609775392401
0.860249523989215,0.0928792461429389,0.0102600056334324,0.00874800808291057,0.000755553021743649,0.000648253373387211,0.0264594097563727
0.928286894763435,0.046352996186828,0.00596741654973978,0.00426188846560495,0.000745495653541586,0.0011718990661827,0.0132134093146677
0.837107583677034,0.039429569042873,0.0133261266681861,0.0214754355252988,0.000880398440400646,0.0746742722255575,0.0131066144206495
0.810887511322884,0.0660146563171005,0.0184251244379799,0.0166164489464207,0.000790823956276788,0.0642058957082992,0.0230595393110393
0.868302367028982,0.075967816303957,0.0113887875956585,0.00829320442101269,0.00154868934972503,0.00939907144307589,0.0251000638575887
0.85681137338574,0.080981535586995,0.0130056375470905,0.00689978184043777,0.00169689010496338,0.0131206506539012,0.0274841308808722
0.88476259417993,0.068897290398843,0.0140693568546187,0.0058065547148592,0.00212233806194113,0.00245605391458495,0.0218858118752235
0.882687738860262,0.0375361643554084,0.00647173131941892,0.00482323866711664,0.00070583514419674,0.0558917059181928,0.0118835857354044
0.892572783493992,0.0646256927510526,0.0142313540090426,0.0049542060511722,0.000527231209599024,0.00347972598335356,0.0196090065017883
0.905879128351402,0.033005024288607,0.00808040264823864,0.00398388243667965,0.000569174155341914,0.0383537485830038,0.0101286395367275
0.888599477420077,0.0331548672505452,0.00788219816723567,0.00382516852356695,0.000579728148638506,0.0555262097105715,0.0104323507793655
0.845943337148638,0.0437429697552391,0.00744949006864694,0.00528647905155669,0.000600974654717335,0.0850807385002638,0.0118960108209383
0.917505139260878,0.0551843247669147,0.00618153746885519,0.00528160793257483,0.000674185341655795,0.000899508409271529,0.0142736968198497
0.922685968000053,0.0467226666948994,0.00411594904145547,0.00378139087558116,0.00155799564658547,0.00901040155584871,0.0121256281855768
0.952456290812373,0.0326520867264373,0.00187513566726264,0.00220592194668199,0.00154493909293454,0.000220709870947915,0.00904491588336215
0.912741746364414,0.0464935505287569,0.00583911203254701,0.00341448741960831,0.00165296767719224,0.0175182341263026,0.0123399018511787
0.899457521896823,0.0459141462530763,0.00748423858928824,0.00312872204925678,0.00223472565907951,0.0290450865303414,0.0127355590221346
0.831328911725149,0.0374339359528046,0.0316045743640529,0.033620914268534,0.00324967805304518,0.053460076015056,0.00930190962135849
0.854091842816948,0.056665476875619,0.00884306601721256,0.00418860794374001,0.00279179080336887,0.0580607745782837,0.0153584409648278
0.827604816826596,0.0956266894675736,0.0197564630482729,0.00880617041175871,0.00259628151082455,0.0197567638061994,0.0258528149287752
0.841262566030751,0.101992833038985,0.013779525195336,0.00835343828542206,0.00249516111093448,0.00553359032151282,0.0265828860170589
0.894271827995376,0.0707339740937956,0.00765827278743002,0.00638124863546213,0.00202166502623546,0.000531310264000773,0.0184017011976996
0.951554270665002,0.0305706229008734,0.00486523574011903,0.00243288332762696,0.00137459524239723,0.000951696954927305,0.00825069516905425
0.891199980987222,0.0724261355670161,0.00694858546948366,0.0054285724219808,0.00249706776213417,0.00162868085240178,0.0198709769397612
0.882906224616233,0.0782779317916,0.00691524335050131,0.00548089237369264,0.00372702255689318,0.000547614651686219,0.0221450706593932
0.764322734530394,0.0763449584690395,0.0101399364695263,0.0129375592898748,0.00361366144756875,0.112010513223245,0.0206306365703519
0.865331285779949,0.0694576990577155,0.0103426965364746,0.0153498087835797,0.00326669758937777,0.0178541155954246,0.0183976966574791
0.784282022630922,0.0510101884638028,0.0131099361953685,0.0075077479358536,0.00417059539354518,0.126690062791268,0.0132294465892401
0.750282739582208,0.0693074608822603,0.0151128814808359,0.00920954127681193,0.00637579892261064,0.133418255922331,0.016293321932942
0.857258119810771,0.0906231046826188,0.016192756418011,0.00739955239661356,0.00450462003807879,0.00214428668310798,0.0218775599707986
0.903231790120407,0.0515810843999382,0.011829399562191,0.00831259231195685,0.00319777063088765,0.00948500249316829,0.0123623604814509
0.900890495289366,0.0676931601275656,0.00464292755106917,0.00539750912363292,0.0035626278904022,0.000432031076678509,0.0173812489412857
0.619624313132594,0.0980647648210047,0.0499572006231411,0.0697402400398242,0.0065543635556201,0.131574544537408,0.0244845732904077
0.807575057641853,0.0811348540981592,0.0154157501169613,0.00832587823375519,0.00607665269549985,0.0605411984423763,0.0209306087713947
0.88167509746073,0.0465047032522586,0.00945254879713437,0.00890936260960834,0.00315045826561903,0.0390073121343088,0.0113005174803405
0.87998898521697,0.0761763786319317,0.00902437403617021,0.00569387568200806,0.00537169102860256,0.00408294811739738,0.0196617472869198
0.831163128925271,0.0895027262490427,0.0127384435026782,0.00648114790766547,0.00759882214165012,0.0288278582244467,0.0236878730492462
0.742989976322937,0.143075194845637,0.0337835006857528,0.0173440239690977,0.0102040075763612,0.0153044101216573,0.0372988864785566
0.794966025162384,0.0720561467237604,0.0213398396413938,0.0317804258867358,0.00596697799461148,0.0546155644547332,0.0192750201363811
0.831732162339968,0.0613516999886836,0.018115973511652,0.0153369300362669,0.0038892726937741,0.0542366343981812,0.0153373270314747
0.877252549859747,0.0720741751662028,0.0130833355434552,0.00554352416124296,0.00465745919502151,0.00842754878420693,0.0189614072901232
0.668581337898049,0.1106391614678,0.0521789135148619,0.0249819783482666,0.00676842462629275,0.106083392328516,0.0307667918162144
0.671007956203379,0.111104361390941,0.0401986228755092,0.0250312537448201,0.00678177492236832,0.114801981178726,0.0310740496842569
0.730021930892831,0.117515891086637,0.0327198348529284,0.0239239297593534,0.00562965461198136,0.0587580829355502,0.031430675860719
0.783824259965382,0.0823532352415527,0.0208217315448115,0.0195349399690751,0.00526355055702089,0.0656254944345543,0.0225767882876035
0.745923532510366,0.111915087844972,0.0304891737839819,0.0182916817205103,0.00717382472190982,0.0554783819624471,0.0307283174558126
0.790135785885714,0.107104579235853,0.0242318053531811,0.0182884750626039,0.00663009140091298,0.0244617517847544,0.0291475112769808
0.791562816572313,0.0983929393983662,0.0276579706579282,0.0118871666025986,0.00623815613575554,0.0382511461721077,0.0260098044609307
0.745371720295433,0.1211001201183,0.0340921203644836,0.0158622722920868,0.0078125837232221,0.0427346073888635,0.0330265758176115
0.76323808098008,0.0996366489044649,0.0273096281263496,0.0243002381933904,0.00740633446223823,0.0508002967138455,0.0273087726196318
0.701766706519675,0.0982288155054526,0.0338872747988836,0.0504729851213778,0.00533152077633896,0.0847196351592538,0.0255930621190186
0.74455494215438,0.0866150676892964,0.0267120730290722,0.040933201383573,0.0047418853915908,0.074355743079635,0.0220870872724523
0.686248279757889,0.119448799264289,0.0344948943342607,0.0463449154520297,0.00692292879997652,0.0753293974893928,0.0312107849021624
0.649640192438188,0.121622124203441,0.0384625186036078,0.0587107282523187,0.00670956173158878,0.092383159085511,0.0324717156853447
0.71778964581515,0.123817765390533,0.0357405873899889,0.0319088093157278,0.007078138606661,0.0511739611175229,0.0324910923644164
0.571023479562952,0.135588121779806,0.0431957420960753,0.0771531485607587,0.00661734926990242,0.13021689032989,0.0362052684006157
0.639888114061384,0.11357336489962,0.0400259390030591,0.0626147012583558,0.00650769322645612,0.106940650849866,0.0304495367012595
0.724788236265682,0.0956033410788059,0.0300533288486693,0.0425926574991969,0.00437814609537965,0.0779739421236463,0.0246103480886201
0.673057250020808,0.117559153990374,0.0409386971997029,0.0371642694289579,0.00857692850070118,0.0906846464752574,0.0320190543841985
0.757008769261382,0.10505779048374,0.0289577349822053,0.0157847263572594,0.00675052766655439,0.0580264994227952,0.0284139518260638
0.651132377330736,0.178297495104696,0.0412986020456663,0.0229427200766798,0.00638038423995229,0.0496947127356642,0.0502537084666061
0.761719721874076,0.102384344008151,0.0531900532216021,0.0147020980970426,0.00746020248419904,0.0328666283793446,0.0276769519355846
0.741211043423821,0.110847909676365,0.0264957194160192,0.0158979199430417,0.00927472234149583,0.0666845622433009,0.029588122955956
0.772400311372286,0.105207340840855,0.0300261450152696,0.0147948673066286,0.00881250645042521,0.041668661066663,0.0270901679478725
0.770025817324351,0.117824959674986,0.0358487216548359,0.0168009211054524,0.00941690025457195,0.01947727773504,0.0306054022507631
0.768787297631749,0.106248103893469,0.0366774936039957,0.0195823817720216,0.00865596472303285,0.0331080377595846,0.0269407206161467
0.801954138791779,0.0874820483380926,0.030849907046504,0.0167186517017644,0.00765852804951307,0.0332239394653599,0.0221127866069867
0.776855882255093,0.109953083632657,0.0353513944971781,0.0176206824551687,0.00886511119992781,0.0234606516667642,0.0278931942932111
0.709751143865649,0.163053617843038,0.0456717400886811,0.0186424414419122,0.0121347022964841,0.00926610495448984,0.0414802495097461
0.71284230567918,0.118627994141039,0.0387517917798494,0.0326684329926741,0.00912522000625766,0.0570042852713731,0.0309799701296266
0.794845114566604,0.0812122533694857,0.0214744237812314,0.0104640393076142,0.00806716869426365,0.063552250031491,0.02038475024931
0.762426882141448,0.115610881314688,0.030133671249932,0.0190666371043645,0.00964289760146848,0.0328747417843452,0.030244288803754
0.756459600909332,0.131273621308539,0.0322159918370699,0.0182378532971514,0.00961024034412288,0.0174735109555909,0.0347291813481943
0.653820044325362,0.186980922284647,0.0453881110995912,0.0263070624499464,0.0132110649757593,0.024839532743484,0.0494532621212102
0.86301906371856,0.0668782118211388,0.0131170986610031,0.00709595912573677,0.00795707330361819,0.026127371657108,0.0158052217128356
0.80779166154649,0.0673301332348613,0.0158484148690542,0.0101151574752599,0.00730622452473249,0.0750855421471265,0.0165228662024757
0.874170055460297,0.059464357978553,0.013379184157813,0.009236897861997,0.00605324875913331,0.0229367445281073,0.0147595112540991
0.790232609483839,0.0656508845080122,0.015625118358539,0.00910592902033758,0.00708274134559912,0.0956656738018912,0.016637043481782
0.853626546479366,0.0256435836495372,0.0105654801620302,0.00352202573154411,0.0027518965951454,0.097837378225856,0.00605308915652078
0.810321257173325,0.0930611385785282,0.0253407748481196,0.015096842282661,0.00776363104603517,0.0241544091764836,0.0242619468948474
0.786317271423145,0.0855182946128137,0.0222702919267858,0.0157001359297362,0.00679208009031724,0.0616883988129174,0.0217135272042848
0.771462244438437,0.113506563536467,0.0347055256612175,0.0153882404239371,0.0093862138367052,0.0258655547985388,0.0296856573046979
0.798437303233783,0.109148929250043,0.0298570564088971,0.0120289942382369,0.00929664542771919,0.0125771194519158,0.0286539519894051
0.805253501561385,0.105172137273265,0.0290272268907331,0.0116975032530866,0.00909897606310087,0.0124558670073987,0.0272947879510305
0.764573854032352,0.0868388626607653,0.0246320394769137,0.00930773720711685,0.00908137316500972,0.0836582464425193,0.0219078870153233
0.770802204435846,0.107997006538583,0.0324542794862757,0.0219345051063788,0.00861690973852618,0.0298813283354712,0.0283137663589193
0.831997711614778,0.0517434252770881,0.015610205763025,0.00927881194579907,0.00491194035769648,0.0736854874916221,0.0127724175499911
0.748771013022232,0.141426639655179,0.0420149017299544,0.0131027318699492,0.0113697834415214,0.00671370328169476,0.0366012269994694
0.814933598976801,0.103115002766577,0.026560655025499,0.0119849593200953,0.00809824588410018,0.00896179250333956,0.0263457455235877
0.786453895534022,0.11594522740553,0.0283845180083954,0.0123356586009949,0.0081884238565256,0.0187785035022733,0.0299137730922591
0.763470533167556,0.134972847155743,0.0326389943033935,0.0146645874005646,0.00948351073421796,0.00970331120658138,0.0350662160319431
0.787017244313125,0.126566015346624,0.0285498832003207,0.0103918606508041,0.0102822258463191,0.00525143622823966,0.0319413344145667
0.722394516896721,0.15216316844393,0.0399077633649113,0.0202288053049334,0.00978583897215797,0.0150616906225361,0.0404582163948096
0.823559489792177,0.0943427226890142,0.024923921413451,0.0121343098551104,0.0068876498732085,0.0134465396977119,0.0247053666793267
0.79527197793002,0.0721371112430319,0.019961846379563,0.00623849916490087,0.00680526788247978,0.080984723501618,0.0186005738983863
0.725219176251426,0.146604183258495,0.0315663772942911,0.0222418092474865,0.00966138625234298,0.025052005198286,0.0396550624976731
0.752642626007231,0.0832138387054447,0.0163228387817039,0.017122115329939,0.00639175777206027,0.102504618358643,0.0218022050449784
